location_id,date,observed,modeled,mean,upper,lower,location_name
102,2020-01-16,,1,-4.40514334040621,-4.40514334040621,-4.40514334040621,United States of America
102,2020-01-17,,1,-3.2563324692645,-3.2563324692645,-3.2563324692645,United States of America
102,2020-01-18,,1,-1.97345824702414,-1.97345824702414,-1.97345824702414,United States of America
102,2020-01-19,,1,-0.673177325577937,-0.673177325577937,-0.673177325577937,United States of America
102,2020-01-20,,1,0.541426161898107,0.541426161898107,0.541426161898107,United States of America
102,2020-01-21,,1,1.60148699295405,1.60148699295405,1.60148699295405,United States of America
102,2020-01-22,,1,2.4712332649472,2.4712332649472,2.4712332649472,United States of America
102,2020-01-23,,1,3.89392750105636,3.89392750105636,3.89392750105636,United States of America
102,2020-01-24,,1,4.61782612017246,4.61782612017246,4.61782612017246,United States of America
102,2020-01-25,,1,5.14528866249271,5.14528866249271,5.14528866249271,United States of America
102,2020-01-26,,1,5.30502101735334,5.30502101735334,5.30502101735334,United States of America
102,2020-01-27,,1,5.23573565525595,5.23573565525595,5.23573565525595,United States of America
